0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:35:07 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 35076
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:01 -0500] "GET /powerfin/xava/style/smoothness/images/ui-icons_454545_256x240.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:34 -0500] "GET /powerfin/images/YALOBOX.png HTTP/1.1" 404 1029
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:34 -0500] "GET /powerfin/dwr/interface/Modules.js?ox=6.3.1 HTTP/1.1" 200 972
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:34 -0500] "GET /powerfin/dwr/interface/Folders.js?ox=6.3.1 HTTP/1.1" 200 495
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:34 -0500] "GET /powerfin/xava/images/search.png HTTP/1.1" 200 679
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:34 -0500] "GET /powerfin/xava/fonts/materialdesignicons-webfont.woff2?v=4.9.95 HTTP/1.1" 404 1059
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:34 -0500] "GET /powerfin/o/yalobox/m/RequestTXOrderItems HTTP/1.1" 200 23797
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:34 -0500] "GET /powerfin/dwr/interface/Tab.js?ox=6.3.1 HTTP/1.1" 200 994
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:34 -0500] "GET /powerfin/dwr/interface/Module.js?ox=6.3.1 HTTP/1.1" 200 1131
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:34 -0500] "GET /powerfin/dwr/util.js?ox=6.3.1 HTTP/1.1" 200 46701
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:34 -0500] "GET /powerfin/dwr/interface/View.js?ox=6.3.1 HTTP/1.1" 200 542
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:34 -0500] "GET /powerfin/images/favicon.ico HTTP/1.1" 200 2170
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:34 -0500] "POST /powerfin/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 562
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:35 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 88612
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:37 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 26578
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:37 -0500] "GET /powerfin/xava/style/smoothness/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:39 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 107178
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:42 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 35076
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:42 -0500] "GET /powerfin/xava/style/smoothness/images/ui-icons_222222_256x240.png HTTP/1.1" 200 6922
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:42 -0500] "GET /powerfin/xava/style/smoothness/images/ui-icons_888888_256x240.png HTTP/1.1" 200 6999
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:42 -0500] "GET /powerfin/xava/style/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png HTTP/1.1" 200 212
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:47 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 123447
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:48 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 35076
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:47:54 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 123447
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:48:04 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 35076
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:48:06 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 122733
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:50:01 -0500] "GET /powerfin/images/YALOBOX.png HTTP/1.1" 404 1029
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:50:01 -0500] "GET /powerfin/dwr/interface/Modules.js?ox=6.3.1 HTTP/1.1" 200 972
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:50:01 -0500] "GET /powerfin/dwr/interface/Folders.js?ox=6.3.1 HTTP/1.1" 200 495
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:50:01 -0500] "GET /powerfin/xava/images/search.png HTTP/1.1" 200 679
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:50:01 -0500] "GET /powerfin/xava/fonts/materialdesignicons-webfont.woff2?v=4.9.95 HTTP/1.1" 404 1059
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:50:02 -0500] "GET /powerfin/o/yalobox/m/RequestTXOrderItems?detail=OCO000718 HTTP/1.1" 200 23814
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:50:02 -0500] "GET /powerfin/dwr/interface/View.js?ox=6.3.1 HTTP/1.1" 200 542
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:50:02 -0500] "GET /powerfin/dwr/interface/Tab.js?ox=6.3.1 HTTP/1.1" 200 994
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:50:02 -0500] "GET /powerfin/dwr/interface/Module.js?ox=6.3.1 HTTP/1.1" 200 1131
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:50:02 -0500] "GET /powerfin/dwr/util.js?ox=6.3.1 HTTP/1.1" 200 46701
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:50:02 -0500] "GET /powerfin/images/favicon.ico HTTP/1.1" 200 2170
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:50:02 -0500] "POST /powerfin/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 562
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:50:03 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 26564
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:50:03 -0500] "GET /powerfin/xava/style/smoothness/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:50:07 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 107178
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:50:09 -0500] "POST /powerfin/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 35076
0:0:0:0:0:0:0:1 - - [07/Jun/2020:21:50:09 -0500] "GET /powerfin/xava/style/smoothness/images/ui-icons_222222_256x240.png HTTP/1.1" 200 6922
